screen_name,tweet_id,date,tweet_text,tweet_ja,fav,ret,tweeted
IsmailSabri60,1588798051602554880,2022-11-05 07:39:08,Jentera BN di seluruh negara perlu bekerja keras dan pastikan BN mencapai kemenangan serta menjadi parti yang dominan di Parlimen.,全国のBNセンターは、BNが勝利を収め、議会の支配政党となるよう、懸命に努力する必要がある。,33,13,1
presidentmt,1588843586526724096,2022-11-05 10:40:04,"During the launch of the book “Eddie - is-sewwa jirbaħ żgur” written by Dione Borg, I reflected on the fact that Dr… https://t.co/8yXQ93KWOW",Dione Borg氏の著書「Eddie - is seva jħ uneżgur」の出版記念会で、私は博士の事実を振り返りました... https://t.co/8yXQ93KWOW,13,2,1
presidentmt,1588785302688043009,2022-11-05 06:48:29,Ninsab imnikket bl-aħbar tal-mewt tal-eks Prim Ministru u Mexxej tal-Partit Laburista Karmenu Mifsud Bonnici. Insel… https://t.co/9XjtS9ZrvA,これは、プライム-ミスターとボンネット-ラベリング-パートで構成されています。... https://t.co/9XjtS9ZrvA,30,4,1
RobertAbela_MT,1588786749945548800,2022-11-05 06:54:14,I pay tribute to former PM and PL Leader Karmenu Mifsud Bonnici. A politician who stood up for the working class an… https://t.co/HBBKl4At2L,元首相でPL党首のカルメヌ・ミフス・ボニチ氏に敬意を表します。労働者階級のために立ち上がった政治家であり、... https://t.co/HBBKl4At2L,86,26,1
SherBDeuba,1588838003291877376,2022-11-05 10:17:53,"भागेश्वरको रूपालमा आयोजित चुनावी सभा

#डडेल्धुरा https://t.co/yLP5tEkBjv","भागेश्वरको रूपालमा आयोजित चुनावी सभा

#डडेल्धुरा https://t.co/yLP5tEkBjv",126,7,1
SherBDeuba,1588796533562290176,2022-11-05 07:33:06,"डडेल्धुराको अजयमेरुमा आयोजित चुनावी सभा।

धन्यवाद तपाईहरुको साथ, सहयोग र मायाँका लागि। https://t.co/yV84QIn2Ek","डेल्धुराको अजयमेरुमा आयोजित चुनाव सभा।

धन्यवाद तपाईरुको साथ, सहयोगर माया लागिँका https://t.co/yV84QIn2Ek",207,13,1
SPendarovski,1588848368327229441,2022-11-05 10:59:05,I romani khedin sar kotor taro mozaiko tar amaro multikulturnikano sasoitnipe kamla pe te ovel thanea bašo sikavibe… https://t.co/iY2Q5pkDTZ,I romani khedin sar kotor taro mosaiko tar amaro multikulturnikano sasoitnipe kamla pe te ovel thanea bašo sikavibe... https://t.co/iY2Q5pkDTZ,4,1,1
SPendarovski,1588848364338413568,2022-11-05 10:59:04,Ромската заедница како дел од мозаикот на нашето мултикултурно општество потребно е да има простор за изразување и… https://t.co/gCXoVNNWK7,多文化社会のモザイクの一部であるロマ女性は、そのためのスペースを持つ必要があります... https://t.co/gCXoVNNWK7,27,8,1
ArifAlvi,1588901582929739777,2022-11-05 14:30:32,"RT @PresOfPakistan: confines of democratic means of discussion, negotiation, consultation, and deliberation. 
The President once again offe…","RT @PresOfPakistan: 議論、交渉、協議、審議という民主的手段の枠内で。
大統領は、再び、...",0,58,1
ArifAlvi,1588901565091311616,2022-11-05 14:30:28,"RT @PresOfPakistan: every citizen, which included the right to peaceful assembly, the safety of life and liberty, and the right to freedom…",RT @PresOfPakistan: 平和的な集会への権利、生命と自由の安全、自由への権利を含むすべての市民が...。,0,49,1
ArifAlvi,1588901513031999490,2022-11-05 14:30:15,RT @PresOfPakistan: The President once again condemned the cowardly attack on Mr. Imran Khan and called upon the government to take all pos…,RT @PresOfPakistan:大統領は、イムラン・カーン氏に対する卑怯な攻撃を再び非難し、政府に対してあらゆる手段を講じるよう求めました。,0,47,1
ArifAlvi,1588901499370754049,2022-11-05 14:30:12,"RT @PresOfPakistan: Allah Almighty's grace that Pakistan was saved from a huge crisis.
The President and Mr. Imran Khan also exchanged view…","RT @PresOfPakistan:パキスタンが大きな危機から救われたのは、全能のアラーの恩恵です。
また、大統領とイムラン・カーン氏が意見交換を行いました...",0,39,1
ArifAlvi,1588901485315731456,2022-11-05 14:30:09,"RT @PresOfPakistan: participants of the long march near Wazirabad on 3 November 2022.
The President and the First Lady expressed their best…","RT @PresOfPakistan: 2022年11月3日、Wazirabad付近でのロングマーチの参加者たち。
大統領とファーストレディが、ベストを尽くした...",0,45,1
CMShehbaz,1588902337003032578,2022-11-05 14:33:32,Imran Niazi habitually uses baseless allegations &amp; lies to spread anarchy. Govt has decided to request honorable Ch… https://t.co/87Xj35BS2y,Imran Niaziは、無秩序を広めるために、根拠のない疑惑や嘘を常用している。政府は、名誉ある首相に要請することを決定した... https://t.co/87Xj35BS2y,4629,1397,1
CMShehbaz,1588800222141947904,2022-11-05 07:47:46,Mir Balakh Sher Mazari was a veteran Baloch politician who played leading role in the country's politics. Our natio… https://t.co/NgPkPvZzn5,ミール・バラーク・シェール・マザリは、バロチ州のベテラン政治家で、国の政治において主要な役割を果たした。私たちの国... https://t.co/NgPkPvZzn5,3302,758,1
NitoCortizo,1588895592683827201,2022-11-05 14:06:44,¡Seguimos con buenas noticias para los colonenses! Inauguramos las nuevas oficinas administrativas de la Zona Libre… https://t.co/dp8gbqzJct,引き続き、コロンの皆様に朗報をお届けします。フリーゾーンの新しい管理事務所を落成させました... https://t.co/dp8gbqzJct,34,13,1
NitoCortizo,1588892535140667393,2022-11-05 13:54:35,"📍Desde el mausoleo de Colón, izamos el Pabellón Nacional en conmemoración al movimiento separatista del 5 de noviem… https://t.co/M2W31T3Gg0",📍コロンブス廟から、11月5日の分離主義運動を記念して、ナショナルパビリオンを掲げます... https://t.co/M2W31T3Gg0,37,16,1
NitoCortizo,1588872995992645632,2022-11-05 12:36:56,"Han pasado 119 años de aquel suceso histórico, en el que las valientes acciones de nuestros próceres colonenses, re… https://t.co/zLJBJyFSHv",植民地時代の英雄たちの勇気ある行動で、その歴史的な出来事から119年が経ちました。... https://t.co/zLJBJyFSHv,46,20,1
bongbongmarcos,1588883672182448128,2022-11-05 13:19:22,Ang hakbang na ito ay bahagi ng ating pakikipag-ugnayan sa pribadong sektor upang marinig ang boses ng mga kabilang… https://t.co/lyrCJ6lluJ,Ang hakbang na ito ay bahagi ng ating pakikipag-ugnayan sa pribadong sector upang marinig ang boses ng mga kabilang... https://t.co/lyrCJ6lluJ,149,24,1
bongbongmarcos,1588883665219891201,2022-11-05 13:19:20,Kahapon ay nakipagpulong tayo sa mga opisyal ng Chen Yi Agventures upang dinggin ang kanilang mga mungkahi kung paa… https://t.co/1QOEbGtheU,Kahapon Ay nakipagpulong tayo sa mga opisyal ng Chen Yi Agventures upang dinggin ang mga mayahi kung paa... https://t.co/1QOEbGtheU,337,64,1
AC_AntonioCosta,1588851925746712576,2022-11-05 11:13:13,"A democracia vai a votos nos EUA, os lucros vindos do céu na banca, os lucros da TAP e muito mais.:… https://t.co/s6sSkAJqGP",米国で民主主義は投票に行く、銀行で空から利益を得る、TAPの利益などなど:... https://t.co/s6sSkAJqGP。,3,0,1
PhilipJPierreLC,1588854257897263109,2022-11-05 11:22:29,RT @NOIweala: Wonderful meeting with Ambassador Anthony Severin of St. Lucia today. Thank you for the strong supportive message to the WTO…,RT @NOIweala:今日、セントルシアのアンソニー・セヴェリン大使と素晴らしい会談をしました。WTOへの強力な支援メッセージをありがとうございました...,0,30,1
Podolyak_M,1588845549801070593,2022-11-05 10:47:53,"The only possible delegation for ""negotiations"" with Russia should consist of Abrams, Leopard, Marder, HIMARS. Meet… https://t.co/nSctRNgdYR",ロシアとの「交渉」のための唯一の可能な代表団は、エイブラムス、レオパルド、マーダー、HIMARSで構成されるべきです。会... https://t.co/nSctRNgdYR,2863,528,1
Podolyak_M,1588845534542188545,2022-11-05 10:47:49,"Єдина можлива делегація для «переговорів» із Росією має складатися з Abrams, Leopard, Marder, HIMARS. Місце зустріч… https://t.co/DVUi1NdzDJ",ロシアとの「交渉」のための唯一の可能な代表団は、エイブラムス、レオパルド、マーダー、HIMARSで構成されるべきです。集合場所...https://t.co/DVUi1NdzDJ,3183,396,1
godolphin,1588808859887755266,2022-11-05 08:22:05,"🇦🇺 #Barber (Exceed And Excel) wins the $1 million Golden Gift over 1,100m @rosehillgardens. https://t.co/tQXKhJFe6p","🇦 #バーバー (Exceed And Excel) が1,100mの @rosehillgardens で100万ドルのゴールデンギフトを獲得。 https://t.co/tQXKhJFe6p",25,4,1
godolphin,1588808067550187520,2022-11-05 08:18:56,🇦🇺 Champion jockey Hugh Bowman labelled #Barber (Exceed And Excel) “one of the top two-year-olds in the country” af… https://t.co/TBCjnMsRtc,チャンピオンジョッキー、ヒュー・ボウマンは、#Barber (Exceed And Excel) を「この国のトップクラスの2歳馬の1頭」と評した。 https://t.co/TBCjnMsRtc,13,2,1
JoeBiden,1588903242162999299,2022-11-05 14:37:07,Period. https://t.co/3wcxBy2d0c,期間 https://t.co/3wcxBy2d0c,4324,946,1
JoeBiden,1588890633598533632,2022-11-05 13:47:01,"This midterm election is about building a better America, but you’ve got to vote. 

Head to https://t.co/Hy8C4mIL2M today.","今回の中間選挙は、より良いアメリカを作るための選挙ですが、投票には行かなければなりません。

今日、https://t.co/Hy8C4mIL2M に向かってください。",2656,668,1
Pontifex,1588920322576814080,2022-11-05 15:45:00,The culture of care is the antidote to a world rife with individualism and imprisoned by sadness. Let us learn to t… https://t.co/T0201dlBpo,ケアの文化は、個人主義が蔓延し、悲しみによって投獄された世界に対する解毒剤です。私たちは、そのことを学ぼう... https://t.co/T0201dlBpo,862,203,1
Pontifex,1588871752620335104,2022-11-05 12:32:00,"To love like Jesus is above all a grace to be implored insistently: “Jesus, you who love me, teach me to love like… https://t.co/uzNB56RVpb",イエスのように愛することは、何よりも強く求めるべき恵みです。「イエス様、私を愛してくださる方、私にこんな風に愛することを教えてください... https://t.co/uzNB56RVpb,2994,496,1
Pontifex,1588871500731293696,2022-11-05 12:31:00,"That is what the Lord asks of us: to commit ourselves to practice universal fraternity, to persevere in good even w… https://t.co/3c5ttAdIcO",それが主が私たちに求めていることです。普遍的な友愛を実践することを約束し、たとえ困難があっても善を貫くことです... https://t.co/3c5ttAdIcO,2511,440,1
Pontifex,1588871252097335297,2022-11-05 12:30:00,"Behold Christ’s power: love. The greatness of his power does not derive from the force of violence, but from the we… https://t.co/Grno108nnA",見よ、キリストの力、それは愛である。その力の偉大さは、暴力の力に由来するのではなく、私たち... https://t.co/Grno108nnA,3561,646,1
NicolasMaduro,1588912119285977088,2022-11-05 15:12:24,"La nueva etapa de la geopolítica mundial amerita de toda la unidad, solidaridad, el respeto y las alianzas sólidas… https://t.co/xRAk04tzBc",世界の地政学の新しいステージでは、団結、連帯、尊敬、そして強力な同盟が求められています... https://t.co/xRAk04tzBc,242,430,1
NicolasMaduro,1588901568719781888,2022-11-05 14:30:29,"Pese al bloqueo y sanciones contra Cuba y Venezuela, nosotros hemos logrado salir adelante con mucha dignidad, y ll… https://t.co/1aESlPF4mm",キューバやベネズエラに対する封鎖や制裁にもかかわらず、私たちは威厳を持って前進することができましたし、これからもそうしていくでしょう... https://t.co/1aESlPF4mm,1027,1240,1
NicolasMaduro,1588881916954284035,2022-11-05 13:12:23,"Venezuela está destinada a marcar el rumbo de una nueva era, bajo las premisas de la unidad verdadera y el trabajo… https://t.co/Ax65HnFDmB",ベネズエラは、真の統一と仕事の前提の下で、新しい時代への道筋をつけるように運命づけられている... https://t.co/Ax65HnFDmB,390,667,1
NicolasMaduro,1588862074330808320,2022-11-05 11:53:32,"Un día como hoy, el Cacique indómito, líder y héroe Guaicaipuro, cayó mientras defendía esta tierra venezolana del… https://t.co/jlEPJKNx2J",今日のような日に、不屈のカシケ、リーダー、英雄グアイカイプロが、このベネズエラの地を防衛するために倒れたのです... https://t.co/jlEPJKNx2J,1285,1470,1
